kW,Day,DayDummy,Month,Date,Hour,semesterBool,TAVG,TMAX,TMIN
472.918251,Weekday,1,Jan,21,2,1,59,68,49
464.1257477,Weekday,1,Jan,21,3,1,59,68,49
466.9247513,Weekday,1,Jan,21,4,1,59,68,49
473.032753,Weekday,1,Jan,21,5,1,59,68,49
474.3905106,Weekday,1,Jan,21,6,1,59,68,49
458.6070099,Weekday,1,Jan,21,7,1,59,68,49
473.2387466,Weekday,1,Jan,21,8,1,59,68,49
504.184494,Weekday,1,Jan,21,9,1,59,68,49
525.1649933,Weekday,1,Jan,21,10,1,59,68,49
547.7684937,Weekday,1,Jan,21,11,1,59,68,49
539.5274963,Weekday,1,Jan,21,12,1,59,68,49
551.1649933,Weekday,1,Jan,21,13,1,59,68,49
531.4812469,Weekday,1,Jan,21,14,1,59,68,49
545.3847504,Weekday,1,Jan,21,15,1,59,68,49
541.9075012,Weekday,1,Jan,21,16,1,59,68,49
555.8119965,Weekday,1,Jan,21,17,1,59,68,49
528.666748,Weekday,1,Jan,21,18,1,59,68,49
519.9500046,Weekday,1,Jan,21,19,1,59,68,49
505.3502502,Weekday,1,Jan,21,20,1,59,68,49
515.8092575,Weekday,1,Jan,21,21,1,59,68,49
493.9000092,Weekday,1,Jan,21,22,1,59,68,49
491.7832489,Weekday,1,Jan,21,23,1,59,68,49
480.8325043,Weekday,1,Jan,22,0,1,53,64,43
484.6485062,Weekday,1,Jan,22,1,1,53,64,43
485.4065018,Weekday,1,Jan,22,2,1,53,64,43
504.4807587,Weekday,1,Jan,22,3,1,53,64,43
490.9800034,Weekday,1,Jan,22,4,1,53,64,43
488.7549973,Weekday,1,Jan,22,5,1,53,64,43
481.7212448,Weekday,1,Jan,22,6,1,53,64,43
495.1795044,Weekday,1,Jan,22,7,1,53,64,43
528.3597565,Weekday,1,Jan,22,8,1,53,64,43
554.6417389,Weekday,1,Jan,22,9,1,53,64,43
613.1507416,Weekday,1,Jan,22,10,1,53,64,43
632.6804962,Weekday,1,Jan,22,11,1,53,64,43
615.2569885,Weekday,1,Jan,22,12,1,53,64,43
612.9362488,Weekday,1,Jan,22,13,1,53,64,43
633.7985229,Weekday,1,Jan,22,14,1,53,64,43
617.4115143,Weekday,1,Jan,22,15,1,53,64,43
599.053009,Weekday,1,Jan,22,16,1,53,64,43
569.7957458,Weekday,1,Jan,22,17,1,53,64,43
560.3632507,Weekday,1,Jan,22,18,1,53,64,43
550.2525177,Weekday,1,Jan,22,19,1,53,64,43
542.1132507,Weekday,1,Jan,22,20,1,53,64,43
533.6942444,Weekday,1,Jan,22,21,1,53,64,43
532.2280045,Weekday,1,Jan,22,22,1,53,64,43
540.1779938,Weekday,1,Jan,22,23,1,53,64,43
495.7777557,Weekday,1,Jan,23,0,1,52,62,38
488.9605026,Weekday,1,Jan,23,1,1,52,62,38
475.9267502,Weekday,1,Jan,23,2,1,52,62,38
491.3512573,Weekday,1,Jan,23,3,1,52,62,38
490.1340027,Weekday,1,Jan,23,4,1,52,62,38
493.0084991,Weekday,1,Jan,23,5,1,52,62,38
505.7997589,Weekday,1,Jan,23,6,1,52,62,38
513.2414932,Weekday,1,Jan,23,7,1,52,62,38
543.1992493,Weekday,1,Jan,23,8,1,52,62,38
559.8212585,Weekday,1,Jan,23,9,1,52,62,38
621.1654968,Weekday,1,Jan,23,10,1,52,62,38
629.026001,Weekday,1,Jan,23,11,1,52,62,38
609.6425018,Weekday,1,Jan,23,12,1,52,62,38
603.1142578,Weekday,1,Jan,23,13,1,52,62,38
633.9140015,Weekday,1,Jan,23,14,1,52,62,38
591.510498,Weekday,1,Jan,23,15,1,52,62,38
625.6929932,Weekday,1,Jan,23,16,1,52,62,38
591.4754944,Weekday,1,Jan,23,17,1,52,62,38
569.435257,Weekday,1,Jan,23,18,1,52,62,38
563.9470062,Weekday,1,Jan,23,19,1,52,62,38
548.7174988,Weekday,1,Jan,23,20,1,52,62,38
539.665741,Weekday,1,Jan,23,21,1,52,62,38
525.8182526,Weekday,1,Jan,23,22,1,52,62,38
532.5422516,Weekday,1,Jan,23,23,1,52,62,38
491.9587479,Weekday,1,Jan,24,0,1,52,69,39
496.0169983,Weekday,1,Jan,24,1,1,52,69,39
486.8082504,Weekday,1,Jan,24,2,1,52,69,39
480.5992508,Weekday,1,Jan,24,3,1,52,69,39
473.6405029,Weekday,1,Jan,24,4,1,52,69,39
492.8404922,Weekday,1,Jan,24,5,1,52,69,39
505.6485062,Weekday,1,Jan,24,6,1,52,69,39
510.573494,Weekday,1,Jan,24,7,1,52,69,39
537.8877563,Weekday,1,Jan,24,8,1,52,69,39
562.185257,Weekday,1,Jan,24,9,1,52,69,39
602.8815002,Weekday,1,Jan,24,10,1,52,69,39
617.1990051,Weekday,1,Jan,24,11,1,52,69,39
619.7662506,Weekday,1,Jan,24,12,1,52,69,39
617.0422516,Weekday,1,Jan,24,13,1,52,69,39
603.2205048,Weekday,1,Jan,24,14,1,52,69,39
613.5579987,Weekday,1,Jan,24,15,1,52,69,39
623.1147461,Weekday,1,Jan,24,16,1,52,69,39
615.0272369,Weekday,1,Jan,24,17,1,52,69,39
576.02948,Weekday,1,Jan,24,18,1,52,69,39
579.8557587,Weekday,1,Jan,24,19,1,52,69,39
546.2815094,Weekday,1,Jan,24,20,1,52,69,39
528.2819977,Weekday,1,Jan,24,21,1,52,69,39
530.1654816,Weekday,1,Jan,24,22,1,52,69,39
514.1077499,Weekday,1,Jan,24,23,1,52,69,39
505.8242493,Weekday,1,Jan,25,0,1,56,69,40
486.9487534,Weekday,1,Jan,25,1,1,56,69,40
487.0317459,Weekday,1,Jan,25,2,1,56,69,40
502.1814957,Weekday,1,Jan,25,3,1,56,69,40
499.3975067,Weekday,1,Jan,25,4,1,56,69,40
473.3552551,Weekday,1,Jan,25,5,1,56,69,40
495.6634979,Weekday,1,Jan,25,6,1,56,69,40
498.2215042,Weekday,1,Jan,25,7,1,56,69,40
552.4710083,Weekday,1,Jan,25,8,1,56,69,40
574.9850006,Weekday,1,Jan,25,9,1,56,69,40
604.4819946,Weekday,1,Jan,25,10,1,56,69,40
622.9324951,Weekday,1,Jan,25,11,1,56,69,40
606.232254,Weekday,1,Jan,25,12,1,56,69,40
619.0904999,Weekday,1,Jan,25,13,1,56,69,40
606.5062408,Weekday,1,Jan,25,14,1,56,69,40
607.4670105,Weekday,1,Jan,25,15,1,56,69,40
576.4817505,Weekday,1,Jan,25,16,1,56,69,40
556.736496,Weekday,1,Jan,25,17,1,56,69,40
557.8012695,Weekday,1,Jan,25,18,1,56,69,40
544.3777618,Weekday,1,Jan,25,19,1,56,69,40
523.1254959,Weekday,1,Jan,25,20,1,56,69,40
514.3422394,Weekday,1,Jan,25,21,1,56,69,40
527.4922485,Weekday,1,Jan,25,22,1,56,69,40
512.9252548,Weekday,1,Jan,25,23,1,56,69,40
482.0922546,Weekend,0,Jan,26,0,1,56,72,41
469.366745,Weekend,0,Jan,26,1,1,56,72,41
475.2490005,Weekend,0,Jan,26,2,1,56,72,41
492.6487579,Weekend,0,Jan,26,3,1,56,72,41
475.3062515,Weekend,0,Jan,26,4,1,56,72,41
479.2812424,Weekend,0,Jan,26,5,1,56,72,41
475.6387482,Weekend,0,Jan,26,6,1,56,72,41
482.6884995,Weekend,0,Jan,26,7,1,56,72,41
493.046257,Weekend,0,Jan,26,8,1,56,72,41
504.1825027,Weekend,0,Jan,26,9,1,56,72,41
514.8129807,Weekend,0,Jan,26,10,1,56,72,41
536.4407349,Weekend,0,Jan,26,11,1,56,72,41
536.5542603,Weekend,0,Jan,26,12,1,56,72,41
528.3012543,Weekend,0,Jan,26,13,1,56,72,41
526.5522461,Weekend,0,Jan,26,14,1,56,72,41
522.9324951,Weekend,0,Jan,26,15,1,56,72,41
524.8142548,Weekend,0,Jan,26,16,1,56,72,41
536.3297577,Weekend,0,Jan,26,17,1,56,72,41
520.3945007,Weekend,0,Jan,26,18,1,56,72,41
535.661499,Weekend,0,Jan,26,19,1,56,72,41
526.8112488,Weekend,0,Jan,26,20,1,56,72,41
508.4029999,Weekend,0,Jan,26,21,1,56,72,41
488.6279984,Weekend,0,Jan,26,22,1,56,72,41
500.8272476,Weekend,0,Jan,26,23,1,56,72,41
487.1184998,Weekend,0,Jan,27,0,1,58,73,45
474.7427521,Weekend,0,Jan,27,1,1,58,73,45
491.8250046,Weekend,0,Jan,27,2,1,58,73,45
478.2162476,Weekend,0,Jan,27,3,1,58,73,45
482.2817535,Weekend,0,Jan,27,4,1,58,73,45
476.2062531,Weekend,0,Jan,27,5,1,58,73,45
487.4467468,Weekend,0,Jan,27,6,1,58,73,45
483.029747,Weekend,0,Jan,27,7,1,58,73,45
486.0425034,Weekend,0,Jan,27,8,1,58,73,45
485.4942551,Weekend,0,Jan,27,9,1,58,73,45
505.2869949,Weekend,0,Jan,27,10,1,58,73,45
522.4485168,Weekend,0,Jan,27,11,1,58,73,45
513.8159943,Weekend,0,Jan,27,12,1,58,73,45
521.1357498,Weekend,0,Jan,27,13,1,58,73,45
519.5612411,Weekend,0,Jan,27,14,1,58,73,45
520.0672379,Weekend,0,Jan,27,15,1,58,73,45
525.556488,Weekend,0,Jan,27,16,1,58,73,45
535.6504974,Weekend,0,Jan,27,17,1,58,73,45
521.508255,Weekend,0,Jan,27,18,1,58,73,45
535.6919937,Weekend,0,Jan,27,19,1,58,73,45
512.9922485,Weekend,0,Jan,27,20,1,58,73,45
496.6335068,Weekend,0,Jan,27,21,1,58,73,45
508.1420059,Weekend,0,Jan,27,22,1,58,73,45
513.9664993,Weekend,0,Jan,27,23,1,58,73,45
511.2997437,Weekday,1,Jan,28,0,1,58,72,47
483.6660004,Weekday,1,Jan,28,1,1,58,72,47
473.6240005,Weekday,1,Jan,28,2,1,58,72,47
484.1982498,Weekday,1,Jan,28,3,1,58,72,47
467.6392593,Weekday,1,Jan,28,4,1,58,72,47
476.371994,Weekday,1,Jan,28,5,1,58,72,47
499.630249,Weekday,1,Jan,28,6,1,58,72,47
496.3442535,Weekday,1,Jan,28,7,1,58,72,47
520.9132385,Weekday,1,Jan,28,8,1,58,72,47
559.162735,Weekday,1,Jan,28,9,1,58,72,47
598.1582642,Weekday,1,Jan,28,10,1,58,72,47
631.8022614,Weekday,1,Jan,28,11,1,58,72,47
620.7072449,Weekday,1,Jan,28,12,1,58,72,47
591.8077393,Weekday,1,Jan,28,13,1,58,72,47
626.3967438,Weekday,1,Jan,28,14,1,58,72,47
590.5449982,Weekday,1,Jan,28,15,1,58,72,47
624.1307678,Weekday,1,Jan,28,16,1,58,72,47
584.3954926,Weekday,1,Jan,28,17,1,58,72,47
569.6705017,Weekday,1,Jan,28,18,1,58,72,47
582.8215027,Weekday,1,Jan,28,19,1,58,72,47
542.2252502,Weekday,1,Jan,28,20,1,58,72,47
531.4377594,Weekday,1,Jan,28,21,1,58,72,47
534.087738,Weekday,1,Jan,28,22,1,58,72,47
517.3127441,Weekday,1,Jan,28,23,1,58,72,47
510.3130112,Weekday,1,Jan,29,0,1,61,71,51
483.4127502,Weekday,1,Jan,29,1,1,61,71,51
493.6042557,Weekday,1,Jan,29,2,1,61,71,51
489.1122513,Weekday,1,Jan,29,3,1,61,71,51
496.1199951,Weekday,1,Jan,29,4,1,61,71,51
500.3444977,Weekday,1,Jan,29,5,1,61,71,51
496.7532425,Weekday,1,Jan,29,6,1,61,71,51
503.8115005,Weekday,1,Jan,29,7,1,61,71,51
546.5054932,Weekday,1,Jan,29,8,1,61,71,51
579.0262451,Weekday,1,Jan,29,9,1,61,71,51
622.9807587,Weekday,1,Jan,29,10,1,61,71,51
616.4864807,Weekday,1,Jan,29,11,1,61,71,51
605.8017578,Weekday,1,Jan,29,12,1,61,71,51
594.1542664,Weekday,1,Jan,29,13,1,61,71,51
614.2262421,Weekday,1,Jan,29,14,1,61,71,51
621.4892426,Weekday,1,Jan,29,15,1,61,71,51
554.3690186,Weekday,1,Jan,29,16,1,61,71,51
595.6910095,Weekday,1,Jan,29,17,1,61,71,51
573.3552551,Weekday,1,Jan,29,18,1,61,71,51
562.5142517,Weekday,1,Jan,29,19,1,61,71,51
559.3342438,Weekday,1,Jan,29,20,1,61,71,51
535.3274994,Weekday,1,Jan,29,21,1,61,71,51
562.134491,Weekday,1,Jan,29,22,1,61,71,51
519.1787643,Weekday,1,Jan,29,23,1,61,71,51
491.8287582,Weekday,1,Jan,30,0,1,63,74,55
496.8034973,Weekday,1,Jan,30,1,1,63,74,55
514.736763,Weekday,1,Jan,30,2,1,63,74,55
495.4532471,Weekday,1,Jan,30,3,1,63,74,55
478.8030014,Weekday,1,Jan,30,4,1,63,74,55
505.1527557,Weekday,1,Jan,30,5,1,63,74,55
528.1195068,Weekday,1,Jan,30,6,1,63,74,55
524.6152496,Weekday,1,Jan,30,7,1,63,74,55
535.6994934,Weekday,1,Jan,30,8,1,63,74,55
574.8505096,Weekday,1,Jan,30,9,1,63,74,55
610.6779785,Weekday,1,Jan,30,10,1,63,74,55
642.9829865,Weekday,1,Jan,30,11,1,63,74,55
618.5067291,Weekday,1,Jan,30,12,1,63,74,55
613.8712311,Weekday,1,Jan,30,13,1,63,74,55
654.7619934,Weekday,1,Jan,30,14,1,63,74,55
611.6519928,Weekday,1,Jan,30,15,1,63,74,55
604.5307465,Weekday,1,Jan,30,16,1,63,74,55
583.0547638,Weekday,1,Jan,30,17,1,63,74,55
593.5622406,Weekday,1,Jan,30,18,1,63,74,55
567.6839905,Weekday,1,Jan,30,19,1,63,74,55
568.2942505,Weekday,1,Jan,30,20,1,63,74,55
555.1807404,Weekday,1,Jan,30,21,1,63,74,55
534.2389984,Weekday,1,Jan,30,22,1,63,74,55
505.7614975,Weekday,1,Jan,30,23,1,63,74,55
507.2117538,Weekday,1,Jan,31,0,1,62,73,51
492.7282562,Weekday,1,Jan,31,1,1,62,73,51
487.2114944,Weekday,1,Jan,31,2,1,62,73,51
498.9524994,Weekday,1,Jan,31,3,1,62,73,51
494.0939941,Weekday,1,Jan,31,4,1,62,73,51
485.9769974,Weekday,1,Jan,31,5,1,62,73,51
512.5517578,Weekday,1,Jan,31,6,1,62,73,51
509.710495,Weekday,1,Jan,31,7,1,62,73,51
527.3057404,Weekday,1,Jan,31,8,1,62,73,51
569.6195068,Weekday,1,Jan,31,9,1,62,73,51
595.4704895,Weekday,1,Jan,31,10,1,62,73,51
622.1734924,Weekday,1,Jan,31,11,1,62,73,51
605.039978,Weekday,1,Jan,31,12,1,62,73,51
584.0167389,Weekday,1,Jan,31,13,1,62,73,51
597.4617462,Weekday,1,Jan,31,14,1,62,73,51
604.0617523,Weekday,1,Jan,31,15,1,62,73,51
590.7745056,Weekday,1,Jan,31,16,1,62,73,51
577.5137634,Weekday,1,Jan,31,17,1,62,73,51
557.8265076,Weekday,1,Jan,31,18,1,62,73,51
566.7615051,Weekday,1,Jan,31,19,1,62,73,51
549.0510101,Weekday,1,Jan,31,20,1,62,73,51
531.5427399,Weekday,1,Jan,31,21,1,62,73,51
523.7347565,Weekday,1,Jan,31,22,1,62,73,51
512.9349976,Weekday,1,Jan,31,23,1,62,73,51
489.1512451,Weekday,1,Feb,1,0,1,64,75,54
488.5257492,Weekday,1,Feb,1,1,1,64,75,54
470.108757,Weekday,1,Feb,1,2,1,64,75,54
475.0665054,Weekday,1,Feb,1,3,1,64,75,54
480.8327484,Weekday,1,Feb,1,4,1,64,75,54
486.8909912,Weekday,1,Feb,1,5,1,64,75,54
496.8402557,Weekday,1,Feb,1,6,1,64,75,54
505.5905075,Weekday,1,Feb,1,7,1,64,75,54
540.0175018,Weekday,1,Feb,1,8,1,64,75,54
560.3265076,Weekday,1,Feb,1,9,1,64,75,54
599.6704865,Weekday,1,Feb,1,10,1,64,75,54
630.669754,Weekday,1,Feb,1,11,1,64,75,54
613.4554901,Weekday,1,Feb,1,12,1,64,75,54
606.3932495,Weekday,1,Feb,1,13,1,64,75,54
618.1397552,Weekday,1,Feb,1,14,1,64,75,54
631.1864929,Weekday,1,Feb,1,15,1,64,75,54
586.8052368,Weekday,1,Feb,1,16,1,64,75,54
569.8224945,Weekday,1,Feb,1,17,1,64,75,54
550.3604889,Weekday,1,Feb,1,18,1,64,75,54
538.9794922,Weekday,1,Feb,1,19,1,64,75,54
525.3899994,Weekday,1,Feb,1,20,1,64,75,54
515.1537476,Weekday,1,Feb,1,21,1,64,75,54
521.6379929,Weekday,1,Feb,1,22,1,64,75,54
515.3827438,Weekday,1,Feb,1,23,1,64,75,54
484.8157501,Weekend,0,Feb,2,0,1,63,73,56
479.3324966,Weekend,0,Feb,2,1,1,63,73,56
473.6492538,Weekend,0,Feb,2,2,1,63,73,56
479.5402527,Weekend,0,Feb,2,3,1,63,73,56
483.8315048,Weekend,0,Feb,2,4,1,63,73,56
471.40625,Weekend,0,Feb,2,5,1,63,73,56
484.2892532,Weekend,0,Feb,2,6,1,63,73,56
482.6892471,Weekend,0,Feb,2,7,1,63,73,56
500.4705048,Weekend,0,Feb,2,8,1,63,73,56
496.5590057,Weekend,0,Feb,2,9,1,63,73,56
484.7682495,Weekend,0,Feb,2,10,1,63,73,56
504.2897491,Weekend,0,Feb,2,11,1,63,73,56
510.5642471,Weekend,0,Feb,2,12,1,63,73,56
544.5619888,Weekend,0,Feb,2,13,1,63,73,56
539.4089813,Weekend,0,Feb,2,14,1,63,73,56
526.1427536,Weekend,0,Feb,2,15,1,63,73,56
522.5152512,Weekend,0,Feb,2,16,1,63,73,56
547.4044952,Weekend,0,Feb,2,17,1,63,73,56
526.3294983,Weekend,0,Feb,2,18,1,63,73,56
513.2122498,Weekend,0,Feb,2,19,1,63,73,56
521.2702408,Weekend,0,Feb,2,20,1,63,73,56
494.6885071,Weekend,0,Feb,2,21,1,63,73,56
493.5714951,Weekend,0,Feb,2,22,1,63,73,56
483.9550018,Weekend,0,Feb,2,23,1,63,73,56
492.5632477,Weekend,0,Feb,3,0,1,62,67,56
477.1797562,Weekend,0,Feb,3,1,1,62,67,56
478.7124939,Weekend,0,Feb,3,2,1,62,67,56
477.2289963,Weekend,0,Feb,3,3,1,62,67,56
475.2785034,Weekend,0,Feb,3,4,1,62,67,56
466.3952484,Weekend,0,Feb,3,5,1,62,67,56
472.7115021,Weekend,0,Feb,3,6,1,62,67,56
474.7782516,Weekend,0,Feb,3,7,1,62,67,56
492.121254,Weekend,0,Feb,3,8,1,62,67,56
481.0527496,Weekend,0,Feb,3,9,1,62,67,56
506.567749,Weekend,0,Feb,3,10,1,62,67,56
514.4190063,Weekend,0,Feb,3,11,1,62,67,56
525.4494934,Weekend,0,Feb,3,12,1,62,67,56
518.5047607,Weekend,0,Feb,3,13,1,62,67,56
519.8612518,Weekend,0,Feb,3,14,1,62,67,56
516.7367477,Weekend,0,Feb,3,15,1,62,67,56
535.025238,Weekend,0,Feb,3,16,1,62,67,56
548.7342529,Weekend,0,Feb,3,17,1,62,67,56
524.9027557,Weekend,0,Feb,3,18,1,62,67,56
511.0450134,Weekend,0,Feb,3,19,1,62,67,56
500.6532516,Weekend,0,Feb,3,20,1,62,67,56
521.0787582,Weekend,0,Feb,3,21,1,62,67,56
504.9739914,Weekend,0,Feb,3,22,1,62,67,56
499.2625046,Weekend,0,Feb,3,23,1,62,67,56
478.5872498,Weekday,1,Feb,4,0,1,59,66,55
477.7369995,Weekday,1,Feb,4,1,1,59,66,55
477.6947479,Weekday,1,Feb,4,2,1,59,66,55
462.036499,Weekday,1,Feb,4,3,1,59,66,55
465.1937485,Weekday,1,Feb,4,4,1,59,66,55
483.0599976,Weekday,1,Feb,4,5,1,59,66,55
487.368248,Weekday,1,Feb,4,6,1,59,66,55
484.4432526,Weekday,1,Feb,4,7,1,59,66,55
514.980751,Weekday,1,Feb,4,8,1,59,66,55
543.8594971,Weekday,1,Feb,4,9,1,59,66,55
558.7574921,Weekday,1,Feb,4,10,1,59,66,55
601.5759888,Weekday,1,Feb,4,11,1,59,66,55
595.4877472,Weekday,1,Feb,4,12,1,59,66,55
581.8557434,Weekday,1,Feb,4,13,1,59,66,55
589.7222443,Weekday,1,Feb,4,14,1,59,66,55
601.5297394,Weekday,1,Feb,4,15,1,59,66,55
582.7079926,Weekday,1,Feb,4,16,1,59,66,55
581.9929962,Weekday,1,Feb,4,17,1,59,66,55
568.4210052,Weekday,1,Feb,4,18,1,59,66,55
571.1677551,Weekday,1,Feb,4,19,1,59,66,55
549.5782623,Weekday,1,Feb,4,20,1,59,66,55
514.7467346,Weekday,1,Feb,4,21,1,59,66,55
535.9387665,Weekday,1,Feb,4,22,1,59,66,55
515.8134918,Weekday,1,Feb,4,23,1,59,66,55
500.3050003,Weekday,1,Feb,5,0,1,57,67,50
505.3132477,Weekday,1,Feb,5,1,1,57,67,50
492.0467529,Weekday,1,Feb,5,2,1,57,67,50
473.6880035,Weekday,1,Feb,5,3,1,57,67,50
487.8702545,Weekday,1,Feb,5,4,1,57,67,50
473.9447479,Weekday,1,Feb,5,5,1,57,67,50
477.4692459,Weekday,1,Feb,5,6,1,57,67,50
508.234993,Weekday,1,Feb,5,7,1,57,67,50
534.1159973,Weekday,1,Feb,5,8,1,57,67,50
558.9654846,Weekday,1,Feb,5,9,1,57,67,50
596.6577606,Weekday,1,Feb,5,10,1,57,67,50
595.2585144,Weekday,1,Feb,5,11,1,57,67,50
605.0452576,Weekday,1,Feb,5,12,1,57,67,50
598.7287445,Weekday,1,Feb,5,13,1,57,67,50
604.705246,Weekday,1,Feb,5,14,1,57,67,50
596.2302399,Weekday,1,Feb,5,15,1,57,67,50
585.6225128,Weekday,1,Feb,5,16,1,57,67,50
566.5319977,Weekday,1,Feb,5,17,1,57,67,50
559.7797546,Weekday,1,Feb,5,18,1,57,67,50
541.1207428,Weekday,1,Feb,5,19,1,57,67,50
514.445755,Weekday,1,Feb,5,20,1,57,67,50
522.9542618,Weekday,1,Feb,5,21,1,57,67,50
502.0542526,Weekday,1,Feb,5,22,1,57,67,50
498.1872559,Weekday,1,Feb,5,23,1,57,67,50
498.0534973,Weekday,1,Feb,6,0,1,54,56,42
464.4280014,Weekday,1,Feb,6,1,1,54,56,42
466.9860001,Weekday,1,Feb,6,2,1,54,56,42
471.4517517,Weekday,1,Feb,6,3,1,54,56,42
472.1262436,Weekday,1,Feb,6,4,1,54,56,42
497.908493,Weekday,1,Feb,6,5,1,54,56,42
479.8000031,Weekday,1,Feb,6,6,1,54,56,42
518.7994995,Weekday,1,Feb,6,7,1,54,56,42
521.6895065,Weekday,1,Feb,6,8,1,54,56,42
597.2907562,Weekday,1,Feb,6,9,1,54,56,42
617.8917542,Weekday,1,Feb,6,10,1,54,56,42
619.0672455,Weekday,1,Feb,6,11,1,54,56,42
628.4587402,Weekday,1,Feb,6,12,1,54,56,42
604.6212463,Weekday,1,Feb,6,13,1,54,56,42
581.42099,Weekday,1,Feb,6,14,1,54,56,42
609.3952484,Weekday,1,Feb,6,15,1,54,56,42
610.5687561,Weekday,1,Feb,6,16,1,54,56,42
591.2219849,Weekday,1,Feb,6,17,1,54,56,42
561.5115051,Weekday,1,Feb,6,18,1,54,56,42
561.7807465,Weekday,1,Feb,6,19,1,54,56,42
531.9512482,Weekday,1,Feb,6,20,1,54,56,42
532.9860077,Weekday,1,Feb,6,21,1,54,56,42
533.3730087,Weekday,1,Feb,6,22,1,54,56,42
512.4727402,Weekday,1,Feb,6,23,1,54,56,42
507.7289886,Weekday,1,Feb,7,0,1,46,57,36
498.980751,Weekday,1,Feb,7,1,1,46,57,36
506.2029877,Weekday,1,Feb,7,2,1,46,57,36
486.1940002,Weekday,1,Feb,7,3,1,46,57,36
485.8847504,Weekday,1,Feb,7,4,1,46,57,36
484.1427536,Weekday,1,Feb,7,5,1,46,57,36
492.3595047,Weekday,1,Feb,7,6,1,46,57,36
516.251503,Weekday,1,Feb,7,7,1,46,57,36
544.6800079,Weekday,1,Feb,7,8,1,46,57,36
571.4810028,Weekday,1,Feb,7,9,1,46,57,36
627.7202606,Weekday,1,Feb,7,10,1,46,57,36
614.2559967,Weekday,1,Feb,7,11,1,46,57,36
606.3605042,Weekday,1,Feb,7,12,1,46,57,36
613.868515,Weekday,1,Feb,7,13,1,46,57,36
597.3432465,Weekday,1,Feb,7,14,1,46,57,36
615.7839966,Weekday,1,Feb,7,15,1,46,57,36
593.7534943,Weekday,1,Feb,7,16,1,46,57,36
593.5062561,Weekday,1,Feb,7,17,1,46,57,36
583.0305023,Weekday,1,Feb,7,18,1,46,57,36
572.1837463,Weekday,1,Feb,7,19,1,46,57,36
540.95224,Weekday,1,Feb,7,20,1,46,57,36
528.9397583,Weekday,1,Feb,7,21,1,46,57,36
550.9012451,Weekday,1,Feb,7,22,1,46,57,36
520.9007339,Weekday,1,Feb,7,23,1,46,57,36
504.7262497,Weekday,1,Feb,8,0,1,49,67,38
504.6012421,Weekday,1,Feb,8,1,1,49,67,38
494.5669937,Weekday,1,Feb,8,2,1,49,67,38
488.7332458,Weekday,1,Feb,8,3,1,49,67,38
477.5577469,Weekday,1,Feb,8,4,1,49,67,38
492.8572464,Weekday,1,Feb,8,5,1,49,67,38
501.1404953,Weekday,1,Feb,8,6,1,49,67,38
511.2734985,Weekday,1,Feb,8,7,1,49,67,38
556.5412445,Weekday,1,Feb,8,8,1,49,67,38
594.5070038,Weekday,1,Feb,8,9,1,49,67,38
622.9974976,Weekday,1,Feb,8,10,1,49,67,38
606.2780151,Weekday,1,Feb,8,11,1,49,67,38
616.407486,Weekday,1,Feb,8,12,1,49,67,38
587.9697418,Weekday,1,Feb,8,13,1,49,67,38
607.0197601,Weekday,1,Feb,8,14,1,49,67,38
603.3150024,Weekday,1,Feb,8,15,1,49,67,38
596.0847473,Weekday,1,Feb,8,16,1,49,67,38
590.0894928,Weekday,1,Feb,8,17,1,49,67,38
582.1719818,Weekday,1,Feb,8,18,1,49,67,38
556.6809845,Weekday,1,Feb,8,19,1,49,67,38
537.5397644,Weekday,1,Feb,8,20,1,49,67,38
518.978508,Weekday,1,Feb,8,21,1,49,67,38
522.6117477,Weekday,1,Feb,8,22,1,49,67,38
510.7872467,Weekday,1,Feb,8,23,1,49,67,38
511.4622421,Weekend,0,Feb,9,0,1,52,59,44
492.512001,Weekend,0,Feb,9,1,1,52,59,44
482.8532562,Weekend,0,Feb,9,2,1,52,59,44
471.8862457,Weekend,0,Feb,9,3,1,52,59,44
488.1942444,Weekend,0,Feb,9,4,1,52,59,44
478.0597534,Weekend,0,Feb,9,5,1,52,59,44
470.1845016,Weekend,0,Feb,9,6,1,52,59,44
476.6257553,Weekend,0,Feb,9,7,1,52,59,44
470.7969971,Weekend,0,Feb,9,8,1,52,59,44
482.0819931,Weekend,0,Feb,9,9,1,52,59,44
508.4752502,Weekend,0,Feb,9,10,1,52,59,44
532.1940079,Weekend,0,Feb,9,11,1,52,59,44
533.8074951,Weekend,0,Feb,9,12,1,52,59,44
528.5687561,Weekend,0,Feb,9,13,1,52,59,44
539.9117737,Weekend,0,Feb,9,14,1,52,59,44
528.6674957,Weekend,0,Feb,9,15,1,52,59,44
537.9432373,Weekend,0,Feb,9,16,1,52,59,44
531.7802582,Weekend,0,Feb,9,17,1,52,59,44
528.0717468,Weekend,0,Feb,9,18,1,52,59,44
518.5632324,Weekend,0,Feb,9,19,1,52,59,44
514.2712555,Weekend,0,Feb,9,20,1,52,59,44
508.4127502,Weekend,0,Feb,9,21,1,52,59,44
512.8380051,Weekend,0,Feb,9,22,1,52,59,44
507.8877411,Weekend,0,Feb,9,23,1,52,59,44
506.4704971,Weekend,0,Feb,10,0,1,50,66,38
490.6952515,Weekend,0,Feb,10,1,1,50,66,38
467.8694992,Weekend,0,Feb,10,2,1,50,66,38
462.2767487,Weekend,0,Feb,10,3,1,50,66,38
