kW,DayDummy,Date,Hour,semesterBool,TMAX,TMIN
501.5532455,1,16,1,1,111,85
535.0532684,1,16,2,1,111,85
500.9402466,1,16,3,1,111,85
521.6782455,1,16,4,1,111,85
515.6337585,1,16,5,1,111,85
539.2014923,1,16,6,1,111,85
552.7929993,1,16,7,1,111,85
585.4445038,1,16,8,1,111,85
633.3057556,1,16,9,1,111,85
637.2789917,1,16,10,1,111,85
645.7972565,1,16,11,1,111,85
646.2269897,1,16,12,1,111,85
629.9219971,1,16,13,1,111,85
642.0182495,1,16,14,1,111,85
655.2100067,1,16,15,1,111,85
647.67099,1,16,16,1,111,85
640.3147583,1,16,17,1,111,85
619.3097687,1,16,18,1,111,85
590.3320007,1,16,19,1,111,85
571.7855072,1,16,20,1,111,85
559.0547485,1,16,21,1,111,85
537.7577515,1,16,22,1,111,85
534.7420197,1,16,23,1,111,85
529.6599884,0,17,0,1,108,86
521.8772507,0,17,1,1,108,86
522.0860138,0,17,2,1,108,86
508.262001,0,17,3,1,108,86
506.5127411,0,17,4,1,108,86
518.8632431,0,17,5,1,108,86
524.1199951,0,17,6,1,108,86
534.7634888,0,17,7,1,108,86
545.4647369,0,17,8,1,108,86
557.9877625,0,17,9,1,108,86
574.8542633,0,17,10,1,108,86
565.3515167,0,17,11,1,108,86
563.0437622,0,17,12,1,108,86
555.4720001,0,17,13,1,108,86
555.8840027,0,17,14,1,108,86
554.6067505,0,17,15,1,108,86
548.888504,0,17,16,1,108,86
548.5067444,0,17,17,1,108,86
561.9772491,0,17,18,1,108,86
546.7980042,0,17,19,1,108,86
521.8487549,0,17,20,1,108,86
508.9992523,0,17,21,1,108,86
494.0057526,0,17,22,1,108,86
498.7962494,0,17,23,1,108,86
487.0982513,0,18,0,1,105,84
501.3980026,0,18,1,1,105,84
486.8230057,0,18,2,1,105,84
482.2227554,0,18,3,1,105,84
483.8834991,0,18,4,1,105,84
494.7734909,0,18,5,1,105,84
501.7137451,0,18,6,1,105,84
510.9377441,0,18,7,1,105,84
534.9432678,0,18,8,1,105,84
537.6647339,0,18,9,1,105,84
559.1237335,0,18,10,1,105,84
555.3952484,0,18,11,1,105,84
536.5524902,0,18,12,1,105,84
535.5475006,0,18,13,1,105,84
538.3742523,0,18,14,1,105,84
546.2360077,0,18,15,1,105,84
541.9647369,0,18,16,1,105,84
551.9332428,0,18,17,1,105,84
537.9072571,0,18,18,1,105,84
538.9494934,0,18,19,1,105,84
537.8807373,0,18,20,1,105,84
534.75,0,18,21,1,105,84
515.1674957,0,18,22,1,105,84
498.2029953,0,18,23,1,105,84
500.9912491,1,19,0,1,109,81
489.0137558,1,19,1,1,109,81
496.2384949,1,19,2,1,109,81
483.5552521,1,19,3,1,109,81
499.7987595,1,19,4,1,109,81
515.1659927,1,19,5,1,109,81
527.4350052,1,19,6,1,109,81
539.1460114,1,19,7,1,109,81
591.0297546,1,19,8,1,109,81
639.0457611,1,19,9,1,109,81
654.337738,1,19,10,1,109,81
669.1687469,1,19,11,1,109,81
652.8402557,1,19,12,1,109,81
631.7017365,1,19,13,1,109,81
647.5219879,1,19,14,1,109,81
657.0005035,1,19,15,1,109,81
640.9089966,1,19,16,1,109,81
613.4909973,1,19,17,1,109,81
622.3932495,1,19,18,1,109,81
583.0289917,1,19,19,1,109,81
554.5639954,1,19,20,1,109,81
574.6234894,1,19,21,1,109,81
559.5087585,1,19,22,1,109,81
538.892746,1,19,23,1,109,81
524.0762482,1,20,0,1,113,83
510.618248,1,20,1,1,113,83
505.2264938,1,20,2,1,113,83
506.5374908,1,20,3,1,113,83
512.6842651,1,20,4,1,113,83
522.1184998,1,20,5,1,113,83
542.4857483,1,20,6,1,113,83
561.2987518,1,20,7,1,113,83
589.9352417,1,20,8,1,113,83
627.0864868,1,20,9,1,113,83
666.3194885,1,20,10,1,113,83
647.1119995,1,20,11,1,113,83
646.3882599,1,20,12,1,113,83
629.4044952,1,20,13,1,113,83
637.4577637,1,20,14,1,113,83
658.2287598,1,20,15,1,113,83
639.3502502,1,20,16,1,113,83
613.4490051,1,20,17,1,113,83
598.1717529,1,20,18,1,113,83
560.3459778,1,20,19,1,113,83
563.1489868,1,20,20,1,113,83
560.3172455,1,20,21,1,113,83
538.9185028,1,20,22,1,113,83
509.7082367,1,20,23,1,113,83
506.4430084,1,21,0,1,114,85
516.0615005,1,21,1,1,114,85
505.2044983,1,21,2,1,114,85
500.6037521,1,21,3,1,114,85
509.3504944,1,21,4,1,114,85
517.292244,1,21,5,1,114,85
526.7180023,1,21,6,1,114,85
545.598999,1,21,7,1,114,85
587.7777557,1,21,8,1,114,85
605.5189972,1,21,9,1,114,85
650.5899963,1,21,10,1,114,85
650.2495117,1,21,11,1,114,85
650.5834961,1,21,12,1,114,85
635.2997284,1,21,13,1,114,85
653.0472412,1,21,14,1,114,85
651.9990234,1,21,15,1,114,85
647.8865051,1,21,16,1,114,85
615.3634949,1,21,17,1,114,85
602.0357513,1,21,18,1,114,85
559.3177338,1,21,19,1,114,85
553.5034943,1,21,20,1,114,85
563.0804901,1,21,21,1,114,85
552.0087585,1,21,22,1,114,85
536.6860046,1,21,23,1,114,85
534.8099823,1,22,0,1,110,85
511.3005066,1,22,1,1,110,85
508.9747543,1,22,2,1,110,85
512.298996,1,22,3,1,110,85
504.1329956,1,22,4,1,110,85
512.216507,1,22,5,1,110,85
541.6760101,1,22,6,1,110,85
559.0082397,1,22,7,1,110,85
608.4017639,1,22,8,1,110,85
628.755249,1,22,9,1,110,85
685.73349,1,22,10,1,110,85
683.0330048,1,22,11,1,110,85
652.2114868,1,22,12,1,110,85
643.9047394,1,22,13,1,110,85
644.3727417,1,22,14,1,110,85
654.2124939,1,22,15,1,110,85
638.198761,1,22,16,1,110,85
647.1392517,1,22,17,1,110,85
603.5529938,1,22,18,1,110,85
581.0059967,1,22,19,1,110,85
568.0762329,1,22,20,1,110,85
556.6202545,1,22,21,1,110,85
552.9387512,1,22,22,1,110,85
520.7644958,1,22,23,1,110,85
499.7512589,1,23,0,1,105,86
513.5895081,1,23,1,1,105,86
507.6904984,1,23,2,1,105,86
498.9444962,1,23,3,1,105,86
516.4325104,1,23,4,1,105,86
524.3507385,1,23,5,1,105,86
541.5532532,1,23,6,1,105,86
566.3984985,1,23,7,1,105,86
616.7942505,1,23,8,1,105,86
631.3715057,1,23,9,1,105,86
657.8074951,1,23,10,1,105,86
668.1555176,1,23,11,1,105,86
670.582489,1,23,12,1,105,86
637.0164948,1,23,13,1,105,86
641.6042633,1,23,14,1,105,86
650.1464996,1,23,15,1,105,86
632.189743,1,23,16,1,105,86
620.4329834,1,23,17,1,105,86
591.7767487,1,23,18,1,105,86
572.7064972,1,23,19,1,105,86
553.1002502,1,23,20,1,105,86
552.6440125,1,23,21,1,105,86
554.6949921,1,23,22,1,105,86
511.4422684,1,23,23,1,105,86
524.0922394,0,24,0,1,102,85
513.4304962,0,24,1,1,102,85
519.8214951,0,24,2,1,102,85
505.0460052,0,24,3,1,102,85
525.6549988,0,24,4,1,102,85
522.1147308,0,24,5,1,102,85
522.2204895,0,24,6,1,102,85
546.2529907,0,24,7,1,102,85
535.2087402,0,24,8,1,102,85
550.3062439,0,24,9,1,102,85
579.5045013,0,24,10,1,102,85
577.6172485,0,24,11,1,102,85
560.5970001,0,24,12,1,102,85
565.8892517,0,24,13,1,102,85
584.330246,0,24,14,1,102,85
579.5679779,0,24,15,1,102,85
557.4922485,0,24,16,1,102,85
567.9212494,0,24,17,1,102,85
554.241745,0,24,18,1,102,85
543.4857483,0,24,19,1,102,85
542.0715179,0,24,20,1,102,85
531.8402405,0,24,21,1,102,85
518.6662598,0,24,22,1,102,85
505.1497498,0,24,23,1,102,85
505.8084946,0,25,0,1,103,85
506.1607513,0,25,1,1,103,85
518.4067459,0,25,2,1,103,85
504.8922577,0,25,3,1,103,85
505.5837555,0,25,4,1,103,85
505.5767441,0,25,5,1,103,85
526.4097595,0,25,6,1,103,85
526.7814941,0,25,7,1,103,85
543.9775085,0,25,8,1,103,85
559.7330017,0,25,9,1,103,85
557.5400085,0,25,10,1,103,85
563.2579956,0,25,11,1,103,85
554.2742615,0,25,12,1,103,85
567.1499939,0,25,13,1,103,85
553.6867523,0,25,14,1,103,85
568.7124939,0,25,15,1,103,85
560.1005096,0,25,16,1,103,85
558.9312439,0,25,17,1,103,85
554.0414886,0,25,18,1,103,85
533.1729889,0,25,19,1,103,85
522.6069946,0,25,20,1,103,85
532.6085052,0,25,21,1,103,85
517.4775162,0,25,22,1,103,85
510.6437454,0,25,23,1,103,85
507.4584961,1,26,0,1,107,88
496.3622513,1,26,1,1,107,88
513.4590073,1,26,2,1,107,88
497.8769913,1,26,3,1,107,88
504.8149948,1,26,4,1,107,88
527.2405014,1,26,5,1,107,88
534.8179779,1,26,6,1,107,88
565.0747375,1,26,7,1,107,88
585.5787506,1,26,8,1,107,88
646.8927612,1,26,9,1,107,88
681.4742432,1,26,10,1,107,88
654.6524963,1,26,11,1,107,88
669.9045105,1,26,12,1,107,88
634.3395081,1,26,13,1,107,88
666.215744,1,26,14,1,107,88
672.1440125,1,26,15,1,107,88
639.146759,1,26,16,1,107,88
631.1695099,1,26,17,1,107,88
596.8224945,1,26,18,1,107,88
562.8760071,1,26,19,1,107,88
563.9187622,1,26,20,1,107,88
538.1544952,1,26,21,1,107,88
521.9219971,1,26,22,1,107,88
522.0722504,1,26,23,1,107,88
512.1235046,1,27,0,1,111,91
494.3164978,1,27,1,1,111,91
505.5437469,1,27,2,1,111,91
496.5234909,1,27,3,1,111,91
507.9262466,1,27,4,1,111,91
509.682251,1,27,5,1,111,91
544.0342407,1,27,6,1,111,91
570.5250092,1,27,7,1,111,91
591.8479919,1,27,8,1,111,91
641.3605042,1,27,9,1,111,91
655.5902405,1,27,10,1,111,91
677.3227539,1,27,11,1,111,91
680.4284973,1,27,12,1,111,91
652.4422455,1,27,13,1,111,91
642.8139954,1,27,14,1,111,91
673.2402344,1,27,15,1,111,91
678.9650116,1,27,16,1,111,91
652.4994965,1,27,17,1,111,91
627.9094849,1,27,18,1,111,91
597.6047516,1,27,19,1,111,91
571.7324829,1,27,20,1,111,91
558.7612457,1,27,21,1,111,91
555.6805115,1,27,22,1,111,91
556.772995,1,27,23,1,111,91
550.0247498,1,28,0,1,109,79
540.9172363,1,28,1,1,109,79
532.8847504,1,28,2,1,109,79
530.8270111,1,28,3,1,109,79
513.4695129,1,28,4,1,109,79
527.3297577,1,28,5,1,109,79
546.287262,1,28,6,1,109,79
567.1110077,1,28,7,1,109,79
601.0970001,1,28,8,1,109,79
628.1312561,1,28,9,1,109,79
651.6980133,1,28,10,1,109,79
665.3995056,1,28,11,1,109,79
670.3480072,1,28,12,1,109,79
680.3880005,1,28,13,1,109,79
673.1650085,1,28,14,1,109,79
672.1287384,1,28,15,1,109,79
659.6334839,1,28,16,1,109,79
619.9184875,1,28,17,1,109,79
613.303009,1,28,18,1,109,79
601.3715057,1,28,19,1,109,79
569.2580109,1,28,20,1,109,79
546.5934906,1,28,21,1,109,79
562.8549957,1,28,22,1,109,79
536.6652527,1,28,23,1,109,79
530.7505035,1,29,0,1,106,80
545.276001,1,29,1,1,106,80
518.3265076,1,29,2,1,106,80
503.2442474,1,29,3,1,106,80
521.6032486,1,29,4,1,106,80
516.2624969,1,29,5,1,106,80
553.2067413,1,29,6,1,106,80
567.8622437,1,29,7,1,106,80
590.5524902,1,29,8,1,106,80
630.1914978,1,29,9,1,106,80
662.3672485,1,29,10,1,106,80
667.8494873,1,29,11,1,106,80
654.6177521,1,29,12,1,106,80
675.2887421,1,29,13,1,106,80
649.7032623,1,29,14,1,106,80
643.5829926,1,29,15,1,106,80
646.0197601,1,29,16,1,106,80
653.6239929,1,29,17,1,106,80
599.9759827,1,29,18,1,106,80
581.9037476,1,29,19,1,106,80
566.5735168,1,29,20,1,106,80
567.9265137,1,29,21,1,106,80
554.6045074,1,29,22,1,106,80
548.3472595,1,29,23,1,106,80
528.2572479,1,30,0,1,109,86
514.2907562,1,30,1,1,109,86
527.9240112,1,30,2,1,109,86
513.0389862,1,30,3,1,109,86
518.6762543,1,30,4,1,109,86
521.5172577,1,30,5,1,109,86
531.9184875,1,30,6,1,109,86
551.9267578,1,30,7,1,109,86
601.3882446,1,30,8,1,109,86
616.9370117,1,30,9,1,109,86
637.1910095,1,30,10,1,109,86
653.2937317,1,30,11,1,109,86
669.7527466,1,30,12,1,109,86
642.4194946,1,30,13,1,109,86
632.4284973,1,30,14,1,109,86
627.7817535,1,30,15,1,109,86
610.3162384,1,30,16,1,109,86
615.87323,1,30,17,1,109,86
600.5012512,1,30,18,1,109,86
577.3567505,1,30,19,1,109,86
567.0842438,1,30,20,1,109,86
566.1447449,1,30,21,1,109,86
544.4142456,1,30,22,1,109,86
514.6565018,1,30,23,1,109,86
518.554245,0,31,0,1,107,86
504.1622467,0,31,1,1,107,86
500.2564926,0,31,2,1,107,86
494.4652481,0,31,3,1,107,86
512.8485031,0,31,4,1,107,86
503.4572449,0,31,5,1,107,86
523.9667435,0,31,6,1,107,86
551.5887451,0,31,7,1,107,86
545.0699921,0,31,8,1,107,86
549.2912598,0,31,9,1,107,86
570.7112427,0,31,10,1,107,86
559.2005005,0,31,11,1,107,86
550.9300079,0,31,12,1,107,86
567.6422577,0,31,13,1,107,86
572.5919952,0,31,14,1,107,86
546.9237518,0,31,15,1,107,86
561.3322449,0,31,16,1,107,86
557.9542542,0,31,17,1,107,86
540.9950104,0,31,18,1,107,86
533.6770172,0,31,19,1,107,86
539.8947449,0,31,20,1,107,86
526.9785004,0,31,21,1,107,86
544.5552521,0,31,22,1,107,86
516.4462509,0,31,23,1,107,86
507.2037582,0,1,0,1,108,86
496.4232559,0,1,1,1,108,86
517.2402496,0,1,2,1,108,86
508.024498,0,1,3,1,108,86
502.7412567,0,1,4,1,108,86
496.7595062,0,1,5,1,108,86
527.3907623,0,1,6,1,108,86
540.0309906,0,1,7,1,108,86
552.9317474,0,1,8,1,108,86
544.0115051,0,1,9,1,108,86
555.3187408,0,1,10,1,108,86
558.0447693,0,1,11,1,108,86
555.673996,0,1,12,1,108,86
545.0022583,0,1,13,1,108,86
552.1059875,0,1,14,1,108,86
554.7674866,0,1,15,1,108,86
558.3515015,0,1,16,1,108,86
551.0690002,0,1,17,1,108,86
541.9142456,0,1,18,1,108,86
536.2577515,0,1,19,1,108,86
539.7254944,0,1,20,1,108,86
534.2852478,0,1,21,1,108,86
523.7764893,0,1,22,1,108,86
506.1184998,0,1,23,1,108,86
504.9814987,1,2,0,1,106,85
510.2037506,1,2,1,1,106,85
492.2399979,1,2,2,1,106,85
497.8847427,1,2,3,1,106,85
492.6500015,1,2,4,1,106,85
509.3155136,1,2,5,1,106,85
508.3832474,1,2,6,1,106,85
526.6525116,1,2,7,1,106,85
554.3665009,1,2,8,1,106,85
566.0565033,1,2,9,1,106,85
569.4182434,1,2,10,1,106,85
571.5692444,1,2,11,1,106,85
576.1720123,1,2,12,1,106,85
568.1475067,1,2,13,1,106,85
609.8567505,1,2,14,1,106,85
595.1109924,1,2,15,1,106,85
594.5794983,1,2,16,1,106,85
582.9937439,1,2,17,1,106,85
577.9290009,1,2,18,1,106,85
545.7174988,1,2,19,1,106,85
544.8610077,1,2,20,1,106,85
530.0202332,1,2,21,1,106,85
530.7632294,1,2,22,1,106,85
499.3147507,1,2,23,1,106,85
504.8525009,1,3,0,1,109,86
491.2109985,1,3,1,1,109,86
497.3470001,1,3,2,1,109,86
497.2347488,1,3,3,1,109,86
510.5122452,1,3,4,1,109,86
498.885498,1,3,5,1,109,86
534.7014923,1,3,6,1,109,86
565.7310028,1,3,7,1,109,86
594.1917419,1,3,8,1,109,86
620.240509,1,3,9,1,109,86
668.4867554,1,3,10,1,109,86
667.7712402,1,3,11,1,109,86
642.7274933,1,3,12,1,109,86
631.9102478,1,3,13,1,109,86
648.8142548,1,3,14,1,109,86
656.0307617,1,3,15,1,109,86
646.5432587,1,3,16,1,109,86
633.6742554,1,3,17,1,109,86
599.7774963,1,3,18,1,109,86
559.3897552,1,3,19,1,109,86
550.1364899,1,3,20,1,109,86
561.5382538,1,3,21,1,109,86
542.5057526,1,3,22,1,109,86
525.2649994,1,3,23,1,109,86
508.9105072,1,4,0,1,112,88
497.475502,1,4,1,1,112,88
498.8867569,1,4,2,1,112,88
517.1220016,1,4,3,1,112,88
509.5895004,1,4,4,1,112,88
512.9312515,1,4,5,1,112,88
540.9072571,1,4,6,1,112,88
578.3435059,1,4,7,1,112,88
596.8014984,1,4,8,1,112,88
648.6297455,1,4,9,1,112,88
669.0732574,1,4,10,1,112,88
673.8755035,1,4,11,1,112,88
678.9995117,1,4,12,1,112,88
674.0130005,1,4,13,1,112,88
669.9632416,1,4,14,1,112,88
632.9724884,1,4,15,1,112,88
653.6057434,1,4,16,1,112,88
665.9394989,1,4,17,1,112,88
620.6779938,1,4,18,1,112,88
590.9367371,1,4,19,1,112,88
574.7149963,1,4,20,1,112,88
553.7172546,1,4,21,1,112,88
560.510498,1,4,22,1,112,88
549.0117493,1,4,23,1,112,88
518.3827515,1,5,0,1,110,89
520.2687531,1,5,1,1,110,89
518.052002,1,5,2,1,110,89
514.1122437,1,5,3,1,110,89
510.1297531,1,5,4,1,110,89
534.6640015,1,5,5,1,110,89
547.5400085,1,5,6,1,110,89
578.8190002,1,5,7,1,110,89
605.4909973,1,5,8,1,110,89
653.0762634,1,5,9,1,110,89
685.1875153,1,5,10,1,110,89
646.2517395,1,5,11,1,110,89
661.8902435,1,5,12,1,110,89
643.5107574,1,5,13,1,110,89
664.3725128,1,5,14,1,110,89
648.6015015,1,5,15,1,110,89
644.6187439,1,5,16,1,110,89
634.2765045,1,5,17,1,110,89
610.7675018,1,5,18,1,110,89
599.9769897,1,5,19,1,110,89
571.1552734,1,5,20,1,110,89
557.5739899,1,5,21,1,110,89
538.8422546,1,5,22,1,110,89
521.7182465,1,5,23,1,110,89
526.8682556,1,6,0,1,108,89
510.4764938,1,6,1,1,108,89
522.6024933,1,6,2,1,108,89
511.3432465,1,6,3,1,108,89
519.0857544,1,6,4,1,108,89
515.8397446,1,6,5,1,108,89
558.4692535,1,6,6,1,108,89
552.7017517,1,6,7,1,108,89
571.3840179,1,6,8,1,108,89
601.9055023,1,6,9,1,108,89
638.4299927,1,6,10,1,108,89
633.3152466,1,6,11,1,108,89
655.9000092,1,6,12,1,108,89
659.5384979,1,6,13,1,108,89
637.6925049,1,6,14,1,108,89
633.6132507,1,6,15,1,108,89
638.7287445,1,6,16,1,108,89
635.0742493,1,6,17,1,108,89
600.7167358,1,6,18,1,108,89
576.4412384,1,6,19,1,108,89
559.7937469,1,6,20,1,108,89
556.4210052,1,6,21,1,108,89
528.8882599,1,6,22,1,108,89
505.2592468,1,6,23,1,108,89
505.9004974,0,7,0,1,109,90
512.40625,0,7,1,1,109,90
519.3209991,0,7,2,1,109,90
501.0457458,0,7,3,1,109,90
518.5702438,0,7,4,1,109,90
516.8209991,0,7,5,1,109,90
533.7632523,0,7,6,1,109,90
545.8197479,0,7,7,1,109,90
530.0097504,0,7,8,1,109,90
567.3417511,0,7,9,1,109,90
565.60849,0,7,10,1,109,90
581.4345093,0,7,11,1,109,90
595.2482452,0,7,12,1,109,90
562.5145111,0,7,13,1,109,90
557.0562439,0,7,14,1,109,90
575.9397583,0,7,15,1,109,90
579.8574982,0,7,16,1,109,90
581.4882507,0,7,17,1,109,90
558.0224915,0,7,18,1,109,90
540.2100067,0,7,19,1,109,90
538.3527527,0,7,20,1,109,90
529.6212463,0,7,21,1,109,90
527.6222534,0,7,22,1,109,90
526.2724915,0,7,23,1,109,90
531.8622589,0,8,0,1,103,86
503.8722458,0,8,1,1,103,86
503.1122513,0,8,2,1,103,86
491.4432526,0,8,3,1,103,86
507.3477554,0,8,4,1,103,86
500.9647522,0,8,5,1,103,86
532.2152557,0,8,6,1,103,86
561.3112488,0,8,7,1,103,86
557.4445038,0,8,8,1,103,86
548.2404785,0,8,9,1,103,86
578.2672577,0,8,10,1,103,86
503.8364944,0,8,11,1,103,86
565.6412659,0,8,12,1,103,86
568.1294861,0,8,13,1,103,86
585.0210114,0,8,14,1,103,86
589.9192505,0,8,15,1,103,86
572.7685089,0,8,16,1,103,86
580.6112366,0,8,17,1,103,86
577.9327545,0,8,18,1,103,86
552.1567535,0,8,19,1,103,86
543.1497498,0,8,20,1,103,86
544.0267639,0,8,21,1,103,86
547.5195007,0,8,22,1,103,86
519.6949921,0,8,23,1,103,86
512.6287384,1,9,0,1,100,82
530.857254,1,9,1,1,100,82
515.0612411,1,9,2,1,100,82
494.044754,1,9,3,1,100,82
516.1940079,1,9,4,1,100,82
538.4357452,1,9,5,1,100,82
538.5777435,1,9,6,1,100,82
594.3000031,1,9,7,1,100,82
602.7372437,1,9,8,1,100,82
622.6809998,1,9,9,1,100,82
646.8150024,1,9,10,1,100,82
667.0175018,1,9,11,1,100,82
632.1589813,1,9,12,1,100,82
658.5859985,1,9,13,1,100,82
647.1515045,1,9,14,1,100,82
664.911499,1,9,15,1,100,82
646.458252,1,9,16,1,100,82
652.7214966,1,9,17,1,100,82
617.9807587,1,9,18,1,100,82
599.138504,1,9,19,1,100,82
592.1912537,1,9,20,1,100,82
560.3777466,1,9,21,1,100,82
543.7042542,1,9,22,1,100,82
544.5132446,1,9,23,1,100,82
535.3899994,1,10,0,1,100,83
527.6232452,1,10,1,1,100,83
521.7732544,1,10,2,1,100,83
521.1402588,1,10,3,1,100,83
545.3322449,1,10,4,1,100,83
533.7755127,1,10,5,1,100,83
555.6349945,1,10,6,1,100,83
581.3024902,1,10,7,1,100,83
620.1812439,1,10,8,1,100,83
650.2894897,1,10,9,1,100,83
685.2295074,1,10,10,1,100,83
687.8922577,1,10,11,1,100,83
675.375,1,10,12,1,100,83
677.1612396,1,10,13,1,100,83
650.0867462,1,10,14,1,100,83
640.9642639,1,10,15,1,100,83
632.2540131,1,10,16,1,100,83
659.4682465,1,10,17,1,100,83
606.1175232,1,10,18,1,100,83
571.1522522,1,10,19,1,100,83
580.6037445,1,10,20,1,100,83
556.4647522,1,10,21,1,100,83
536.104248,1,10,22,1,100,83
550.6454926,1,10,23,1,100,83
500.7575073,1,11,0,1,98,81
518.0479965,1,11,1,1,98,81
519.4559937,1,11,2,1,98,81
495.3050003,1,11,3,1,98,81
524.7910156,1,11,4,1,98,81
509.2535019,1,11,5,1,98,81
549.0160065,1,11,6,1,98,81
549.1347504,1,11,7,1,98,81
579.4067535,1,11,8,1,98,81
622.6644897,1,11,9,1,98,81
683.1270142,1,11,10,1,98,81
643.9042358,1,11,11,1,98,81
645.3594971,1,11,12,1,98,81
665.5690002,1,11,13,1,98,81
652.1742401,1,11,14,1,98,81
688.9045105,1,11,15,1,98,81
665.3525085,1,11,16,1,98,81
629.2910004,1,11,17,1,98,81
589.7722473,1,11,18,1,98,81
598.8820038,1,11,19,1,98,81
591.9680023,1,11,20,1,98,81
573.3007507,1,11,21,1,98,81
532.580246,1,11,22,1,98,81
528.3639984,1,11,23,1,98,81
534.3647537,1,12,0,1,102,80
520.0780106,1,12,1,1,102,80
525.5212555,1,12,2,1,102,80
512.5939941,1,12,3,1,102,80
516.2627411,1,12,4,1,102,80
513.1450119,1,12,5,1,102,80
527.0057449,1,12,6,1,102,80
558.028244,1,12,7,1,102,80
580.455246,1,12,8,1,102,80
631.5455017,1,12,9,1,102,80
679.9842529,1,12,10,1,102,80
644.0262604,1,12,11,1,102,80
636.2765045,1,12,12,1,102,80
647.0507507,1,12,13,1,102,80
644.4004974,1,12,14,1,102,80
658.6672668,1,12,15,1,102,80
662.8639984,1,12,16,1,102,80
616.0287628,1,12,17,1,102,80
598.4982452,1,12,18,1,102,80
586.7607422,1,12,19,1,102,80
564.4619904,1,12,20,1,102,80
546.7304993,1,12,21,1,102,80
556.3157501,1,12,22,1,102,80
535.3160095,1,12,23,1,102,80
514.2887421,1,13,0,1,106,79
510.2020035,1,13,1,1,106,79
511.1259995,1,13,2,1,106,79
511.6357574,1,13,3,1,106,79
507.9217606,1,13,4,1,106,79
522.399765,1,13,5,1,106,79
531.2795029,1,13,6,1,106,79
569.9989929,1,13,7,1,106,79
564.7737427,1,13,8,1,106,79
609.7915039,1,13,9,1,106,79
642.5330048,1,13,10,1,106,79
684.8087616,1,13,11,1,106,79
645.1162415,1,13,12,1,106,79
625.5567627,1,13,13,1,106,79
656.255249,1,13,14,1,106,79
669.8162384,1,13,15,1,106,79
640.4532318,1,13,16,1,106,79
611.8600006,1,13,17,1,106,79
576.6694946,1,13,18,1,106,79
563.0942535,1,13,19,1,106,79
554.946991,1,13,20,1,106,79
543.9650116,1,13,21,1,106,79
552.5327454,1,13,22,1,106,79
549.2027435,1,13,23,1,106,79
506.2279892,0,14,0,1,104,83
505.0475082,0,14,1,1,104,83
506.9970016,0,14,2,1,104,83
513.5837402,0,14,3,1,104,83
521.2572479,0,14,4,1,104,83
506.240242,0,14,5,1,104,83
534.3077393,0,14,6,1,104,83
521.2460022,0,14,7,1,104,83
524.1652679,0,14,8,1,104,83
551.0495148,0,14,9,1,104,83
547.1370087,0,14,10,1,104,83
567.1057587,0,14,11,1,104,83
556.3350067,0,14,12,1,104,83
580.6899872,0,14,13,1,104,83
548.1544952,0,14,14,1,104,83
569.9185028,0,14,15,1,104,83
592.6057434,0,14,16,1,104,83
578.0370026,0,14,17,1,104,83
565.6492462,0,14,18,1,104,83
544.5242615,0,14,19,1,104,83
548.3337555,0,14,20,1,104,83
524.1687469,0,14,21,1,104,83
531.4729996,0,14,22,1,104,83
504.7750015,0,14,23,1,104,83
495.3595047,0,15,0,1,99,81
504.4857483,0,15,1,1,99,81
497.283989,0,15,2,1,99,81
492.0992508,0,15,3,1,99,81
501.026001,0,15,4,1,99,81
512.7707367,0,15,5,1,99,81
501.8494949,0,15,6,1,99,81
510.6692505,0,15,7,1,99,81
527.8732529,0,15,8,1,99,81
556.310257,0,15,9,1,99,81
553.3127594,0,15,10,1,99,81
570.5827637,0,15,11,1,99,81
551.8735046,0,15,12,1,99,81
585.2890015,0,15,13,1,99,81
567.6004944,0,15,14,1,99,81
576.4264984,0,15,15,1,99,81
579.5550079,0,15,16,1,99,81
575.5034943,0,15,17,1,99,81
585.0565033,0,15,18,1,99,81
543.9420013,0,15,19,1,99,81
542.1182556,0,15,20,1,99,81
571.6275024,0,15,21,1,99,81
554.738266,0,15,22,1,99,81
517.2634888,0,15,23,1,99,81
511.5192566,1,16,0,1,99,77
519.7267532,1,16,1,1,99,77
511.9964981,1,16,2,1,99,77
500.1025085,1,16,3,1,99,77
494.4285049,1,16,4,1,99,77
522.2692566,1,16,5,1,99,77
513.0862427,1,16,6,1,99,77
546.9622498,1,16,7,1,99,77
576.5897369,1,16,8,1,99,77
617.0274811,1,16,9,1,99,77
647.5547485,1,16,10,1,99,77
665.7755127,1,16,11,1,99,77
681.6964874,1,16,12,1,99,77
676.5005035,1,16,13,1,99,77
656.9950104,1,16,14,1,99,77
674.4715118,1,16,15,1,99,77
661.0354919,1,16,16,1,99,77
646.8052521,1,16,17,1,99,77
637.0572662,1,16,18,1,99,77
592.3422546,1,16,19,1,99,77
589.7372284,1,16,20,1,99,77
549.4552765,1,16,21,1,99,77
